"X","Y","Z"
545190.67,4317790.86,727.5
545145.05,4317690.58,727.5
545149.61,4317590.78,727.5
545154.39,4317573,727.5
545164.49,4317549.81,727.5
545209.34,4317464.72,727.5
545275.59,4317324.86,727.5
545288.95,4317324.44,727.5
545301.63,4317303.27,727.5
545330.18,4317249.72,727.5
545380.45,4317149.96,727.5
545383.54,4317135.99,727.5
545390.3,4317105.58,727.5
545395.02,4317095.38,727.5
545407.79,4317067.7,727.5
545425.37,4317060.8,727.5
545434.57,4317063.61,727.5
545487.12,4317057.96,727.5
545506.16,4317043.65,727.5
545578.38,4317001.61,727.5
545651.48,4316826.15,727.5
545663.72,4316820.27,727.5
545663.42,4316811.52,727.5
545662.45,4316783.53,727.5
545663.4,4316748,727.5
545671.66,4316748.65,727.5
545672.77,4316747.25,727.5
545724.86,4316716.89,727.5
545725.63,4316716.41,727.5
545759.17,4316704.04,727.5
545761.91,4316701.27,727.5
545775.8,4316687.29,727.5
543560.26,4319024.12,727.5
543530.31,4319038.55,727.5
543566.59,4319050.28,727.5
543621.14,4319125.47,727.5
543609.71,4319128.42,727.5
543606.29,4319131.51,727.5
543637.96,4319128.06,727.5
543631.52,4319103.74,727.5
543607.38,4319024.34,727.5
543582.06,4319017.03,727.5
543448.49,4317649.49,727.5
543447.91,4317616.9,727.5
543456.51,4317590.98,727.5
543456.89,4317566.19,727.5
543478.62,4317522.22,727.5
543492.36,4317471.11,727.5
543545.71,4317402.88,727.5
543612.35,4317346.77,727.5
543663.07,4317405.55,727.5
543657.22,4317578.15,727.5
543654.2,4317614.26,727.5
543660.44,4317633.42,727.5
543608.24,4317700.97,727.5
543512.74,4317727.38,727.5
543502.28,4317724.76,727.5
543467.11,4317678.93,727.5
543447.15,4317655.92,727.5
543849.64,4317481.02,727.5
543887.83,4317488.76,727.5
544064.49,4317522.63,727.5
544107.35,4317486.52,727.5
544182.21,4317410.89,727.5
544187.19,4317410.33,727.5
544188.57,4317410.52,727.5
544249.29,4317452.59,727.5
544268.47,4317472.79,727.5
544274.56,4317498.06,727.5
544266.86,4317639.34,727.5
544265.56,4317640.04,727.5
544261.34,4317643.07,727.5
544116.13,4317692.44,727.5
544154.35,4317731.18,727.5
544145.7,4317747.86,727.5
544109.63,4317760.52,727.5
544098.37,4317772.21,727.5
544071.87,4317789.39,727.5
544065.48,4317820.44,727.5
544060.97,4317824.61,727.5
544017.79,4317843.88,727.5
544011,4317861.08,727.5
543996.68,4317886.28,727.5
543989.51,4317899.85,727.5
543971.09,4317910.06,727.5
543958.2,4317896.21,727.5
543954.5,4317879.55,727.5
543935.61,4317853.94,727.5
543920.33,4317827.56,727.5
543910.61,4317813.3,727.5
543897.51,4317776.27,727.5
543893.99,4317766.75,727.5
543887.83,4317740.5,727.5
543886.29,4317715.82,727.5
543869.19,4317596.07,727.5
543842.89,4317535.87,727.5
543797.54,4317546.2,727.5
545073.37,4318005.98,727.5
545079.09,4318031.49,727.5
545082.38,4318041.49,727.5
545091,4318033.7,727.5
545119.62,4318005.71,727.5
544947.92,4318040.39,727.5
544908.07,4318027.2,727.5
544902.8,4318021.4,727.5
544895.33,4318032.29,727.5
544894.92,4318035.56,727.5
544907.86,4318045.52,727.5
544368.27,4319166.83,730
544401.4,4319107.01,730
544487.27,4318930.39,730
544496.4,4318906.11,730
544438.25,4318835.03,730
544438.24,4318824.47,730
544445.94,4318817.91,730
544456.32,4318809.59,730
544476.68,4318810.58,730
544583.41,4318834.19,730
544594.77,4318843.97,730
544660.9,4318806.47,730
544613.98,4318882.24,730
544535.74,4318912.48,730
544631.63,4318949.35,730
544648.94,4318937.44,730
544661.26,4318919.34,730
544686.23,4318796.02,730
544749.49,4318811.32,730
544794.58,4318834.53,730
544834.18,4318828.64,730
544835.97,4318808.18,730
544836.64,4318780.38,730
544854.36,4318761.04,730
544888.93,4318718.29,730
544889.6,4318716.09,730
544893.8,4318705.21,730
544912.79,4318653.29,730
544917.74,4318643.31,730
544922.63,4318603.12,730
544927.34,4318580.4,730
544927.19,4318575.39,730
544942.28,4318545,730
544937.08,4318517.68,730
544929.81,4318479.6,730
544925.95,4318468.21,730
544925.94,4318461.3,730
544926.19,4318411.51,730
544918.69,4318396.74,730
544925.75,4318373.33,730
544936.64,4318363.54,730
544921.75,4318345.73,730
544878.27,4318328.9,730
544880.25,4318299.9,730
544839.37,4318244.46,730
544829.88,4318246.59,730
544838.19,4318239.27,730
544843.95,4318228.36,730
544873.07,4318190.62,730
544896.42,4318174.15,730
544915.86,4318191.88,730
544932.23,4318200.7,730
544945.65,4318189.86,730
544942.39,4318175.01,730
544931.09,4318145.99,730
544958.06,4318124.42,730
544992.63,4318096.45,730
545001.87,4318093.39,730
545039.82,4318060.81,730
545056.73,4318102.27,730
545072.29,4318104.17,730
545112.47,4318072.13,730
545117.37,4318067.83,730
545145.5,4318045.79,730
545156.08,4318036.08,730
545157.89,4318036.59,730
545159.32,4318037,730
545194.96,4318036.55,730
545212.04,4318024.15,730
545226.94,4318013.35,730
545261.12,4318001.4,730
545284.96,4317980.66,730
545299.05,4317961.12,730
545304.49,4317944.64,730
545289.05,4317915.08,730
545288.97,4317897.97,730
545281.64,4317862.03,730
545272.21,4317840.14,730
545273.2,4317820.58,730
545274.54,4317794.05,730
545264.9,4317790.58,730
545211.23,4317777.78,730
545175.96,4317700.27,730
545181.61,4317576.73,730
545182.92,4317573.55,730
545182.05,4317571.75,730
545181.72,4317571.17,730
545181.91,4317570.24,730
545288.53,4317345.19,730
545311.32,4317344.47,730
545332.96,4317308.35,730
545381.69,4317216.95,730
545408,4317164.73,730
545413.15,4317141.5,730
545413.35,4317140.82,730
545413.69,4317140.05,730
545438.99,4317082.21,730
545446.76,4317074.01,730
545494.09,4317068.92,730
545504.84,4317060.85,730
545586,4317013.6,730
545645.46,4316870.9,730
545721.4,4316834.39,730
545723.35,4316834.84,730
545741.93,4316784.4,730
545756.69,4316769.53,730
545768.77,4316757.36,730
543573.09,4319044.29,730
543571.25,4319045.18,730
543573.48,4319045.9,730
543578.64,4319053.01,730
543575.99,4319044.3,730
543574.43,4319043.85,730
543481.51,4317638.13,730
543502.78,4317665.86,730
543579.27,4317685.06,730
543595.3,4317680.62,730
543604.06,4317669.29,730
543582.34,4317602.63,730
543592.84,4317476.96,730
543593.76,4317449.65,730
543585.74,4317440.34,730
543575.19,4317449.22,730
543566.75,4317460.02,730
543564.57,4317468.11,730
543555.41,4317486.66,730
543509.14,4317586.91,730
543488.56,4317601.06,730
543481.24,4317623.12,730
544000.89,4317593.95,730
543910.73,4317577.99,730
543913.42,4317663.35,730
543917.98,4317695.31,730
543918.6,4317705.21,730
543933.89,4317710.69,730
543954.67,4317728.83,730
543981.41,4317742.6,730
544004.09,4317724.76,730
544027.74,4317710.32,730
544058.63,4317719.62,730
544054.84,4317744.58,730
544071.36,4317729.25,730
544070.1,4317712.34,730
544093.31,4317664.85,730
544147.11,4317551.29,730
544148.4,4317550.36,730
544239.81,4317501.21,730
544240.29,4317492.51,730
544239.91,4317490.95,730
544238.73,4317489.71,730
544234.72,4317486.93,730
544147.85,4317548.67,730
544147.27,4317549.26,730
544076.91,4317608.53,730
544141.96,4317729.31,730
544120.42,4317707.47,730
544101.04,4317749.13,730
544138.5,4317735.99,730
544401.92,4319157.08,732.5
544427.5,4319110.9,732.5
544505.35,4318950.77,732.5
544605.24,4318989.18,732.5
544658.31,4318952.67,732.5
544696.1,4318897.18,732.5
544709.25,4318832.2,732.5
544742.58,4318840.27,732.5
544766.34,4318852.5,732.5
544842.26,4318841.21,732.5
544845.69,4318801.98,732.5
544846.17,4318781.98,732.5
544858.92,4318768.06,732.5
544885.14,4318735.64,732.5
544896.38,4318726.75,732.5
544908.43,4318705.73,732.5
544922.29,4318667.84,732.5
544942.32,4318627.52,732.5
544945.22,4318603.72,732.5
544944.65,4318581.49,732.5
544958.11,4318560.85,732.5
544964.21,4318548.55,732.5
544960.17,4318527.32,732.5
544954.27,4318510.83,732.5
544951.51,4318501.69,732.5
544937.67,4318460.75,732.5
544937.58,4318420.36,732.5
544937.66,4318404.21,732.5
544935.23,4318399.42,732.5
544937.52,4318391.83,732.5
544964.06,4318367.98,732.5
544927.76,4318324.58,732.5
544901.22,4318314.3,732.5
544902.42,4318296.6,732.5
544873.37,4318257.19,732.5
544884.64,4318211.75,732.5
544885.66,4318210.42,732.5
544886.22,4318210.03,732.5
544886.68,4318210.45,732.5
544934.16,4318236.02,732.5
544973.09,4318204.57,732.5
544963.65,4318161.48,732.5
544959.4,4318150.57,732.5
544969.54,4318142.46,732.5
544982.54,4318131.95,732.5
545018.76,4318119.93,732.5
545024.39,4318115.11,732.5
545026.89,4318121.25,732.5
545087.9,4318128.72,732.5
545114.4,4318107.58,732.5
545153.12,4318073.61,732.5
545171.03,4318059.58,732.5
545188.47,4318059.36,732.5
545219.92,4318036.54,732.5
545247.35,4318016.65,732.5
545266.55,4318009.94,732.5
545279.95,4317998.29,732.5
545302.66,4317966.79,732.5
545311.42,4317940.23,732.5
545299.14,4317916.72,732.5
545299.02,4317891.57,732.5
545289.91,4317846.85,732.5
545290.76,4317829.97,732.5
545293.18,4317782.2,732.5
545269.69,4317773.75,732.5
545231.78,4317764.71,732.5
545206.87,4317709.96,732.5
545210.87,4317622.71,732.5
545225.58,4317586.92,732.5
545215.76,4317566.73,732.5
545212.04,4317560.18,732.5
545214.21,4317549.69,732.5
545301.46,4317365.52,732.5
545333.69,4317364.5,732.5
545364.29,4317313.42,732.5
545433.19,4317184.19,732.5
545435.55,4317179.51,732.5
545436.01,4317177.43,732.5
545445.11,4317145.96,732.5
545459.14,4317113.89,732.5
545460.27,4317112.31,732.5
545465.72,4317106.94,732.5
545490.24,4317081.05,732.5
545501.07,4317079.89,732.5
545503.53,4317078.04,732.5
545593.63,4317025.59,732.5
545639.44,4316915.64,732.5
545697.95,4316887.52,732.5
545723.1,4316893.36,732.5
545738.9,4316850.44,732.5
545751.46,4316837.79,732.5
545761.74,4316827.44,732.5
544435.57,4319147.33,735
544453.6,4319114.78,735
544508.46,4319001.94,735
544578.85,4319029.01,735
544667.68,4318967.9,735
544730.93,4318875.02,735
544732.27,4318868.39,735
544735.67,4318869.21,735
544738.1,4318870.46,735
544850.34,4318853.78,735
544855.41,4318795.78,735
544855.7,4318783.58,735
544863.48,4318775.09,735
544879.48,4318755.31,735
544902.81,4318736.86,735
544927.82,4318693.23,735
544931.79,4318682.38,735
544944.49,4318656.82,735
544958.73,4318624.96,735
544963.73,4318613.82,735
544962.98,4318584.46,735
544979.95,4318558.42,735
544981.87,4318551.41,735
544980.37,4318546.68,735
544968.37,4318513.11,735
544958.01,4318478.83,735
544949.38,4318453.3,735
544949.29,4318410.33,735
544963.62,4318397.45,735
544986.6,4318376.8,735
544989.97,4318374.38,735
544991.38,4318372.4,735
544989.57,4318367.86,735
544979.98,4318358.66,735
544933.77,4318303.43,735
544924.16,4318299.7,735
544924.6,4318293.29,735
544914.07,4318279.02,735
544918.34,4318261.79,735
544936.09,4318271.35,735
545000.52,4318219.29,735
544991.14,4318176.41,735
545024.42,4318174.28,735
545066.87,4318148.77,735
545103.52,4318153.26,735
545116.34,4318143.03,735
545173.42,4318092.95,735
545185.38,4318082.13,735
545216.12,4318057.41,735
545227.81,4318048.93,735
545267.76,4318019.96,735
545271.99,4318018.48,735
545274.94,4318015.92,735
545306.26,4317972.46,735
545318.36,4317935.82,735
545309.23,4317918.35,735
545309.08,4317885.18,735
545306.62,4317873.13,735
545309.33,4317819.56,735
545311.81,4317770.34,735
545302.7,4317767.06,735
545274.48,4317756.91,735
545252.33,4317751.63,735
545237.79,4317719.66,735
545240.12,4317668.69,735
545268.25,4317600.3,735
545249.46,4317561.7,735
545242.36,4317549.19,735
545246.51,4317529.14,735
545314.39,4317385.85,735
545356.06,4317384.53,735
545395.63,4317318.49,735
545446.97,4317222.19,735
545454.55,4317206.57,735
545465.09,4317185.31,735
545475.01,4317157.58,735
545476.88,4317151.11,735
545479.3,4317145.57,735
545498.71,4317118.53,735
545515.27,4317102.21,735
545529.83,4317079.16,735
545601.26,4317037.58,735
545633.42,4316960.39,735
545674.49,4316940.64,735
545722.85,4316951.87,735
545735.88,4316916.48,735
545746.23,4316906.05,735
545754.71,4316897.52,735
544469.23,4319137.58,737.5
544479.7,4319118.67,737.5
544511.57,4319053.11,737.5
544552.47,4319068.84,737.5
544677.05,4318983.14,737.5
544721.35,4318918.07,737.5
544774.93,4318878.76,737.5
544858.42,4318866.35,737.5
544865.12,4318789.58,737.5
544865.23,4318785.18,737.5
544868.04,4318782.11,737.5
544873.81,4318774.97,737.5
544909.24,4318746.96,737.5
544928.34,4318713.65,737.5
544943.17,4318699.49,737.5
544946.3,4318681.42,737.5
544966.24,4318636.77,737.5
544981.69,4318602.39,737.5
544981.3,4318587.42,737.5
544989.96,4318574.15,737.5
544995.56,4318553.62,737.5
544991.2,4318539.8,737.5
544982.47,4318515.39,737.5
544964.51,4318455.96,737.5
544961.09,4318445.85,737.5
544961.06,4318428.83,737.5
544974.66,4318416.6,737.5
544995.13,4318402.59,737.5
545003.9,4318396.26,737.5
545017.84,4318376.69,737.5
544999.88,4318331.6,737.5
544962.2,4318295.46,737.5
545027.42,4318234.74,737.5
545027.94,4318234.26,737.5
545028.28,4318233.94,737.5
545117.21,4318179.64,737.5
545119.13,4318177.8,737.5
545120.34,4318176.63,737.5
545126.36,4318171.06,737.5
545199.72,4318104.69,737.5
545216.47,4318091.22,737.5
545238.85,4318066.28,737.5
545245.01,4318052.38,737.5
545278.41,4318028.58,737.5
545283.72,4318014.41,737.5
545309.87,4317978.13,737.5
545325.29,4317931.41,737.5
545319.32,4317919.98,737.5
545319.2,4317892.89,737.5
545332.99,4317859.59,737.5
545326.63,4317834.14,737.5
545330.45,4317758.48,737.5
545287.39,4317743,737.5
545279.26,4317740.08,737.5
545272.89,4317738.56,737.5
545268.7,4317729.35,737.5
545269.37,4317714.67,737.5
545310.91,4317613.68,737.5
545283.17,4317556.67,737.5
545272.67,4317538.2,737.5
545278.8,4317508.6,737.5
545327.32,4317406.18,737.5
545378.43,4317404.57,737.5
545426.96,4317323.57,737.5
545456.63,4317267.92,737.5
545472.62,4317234.97,737.5
545494.85,4317190.12,737.5
545499.45,4317177.25,737.5
545522.6,4317145.01,737.5
545539.5,4317129.16,737.5
545541.29,4317115.41,737.5
545567.77,4317073.5,737.5
545608.88,4317049.57,737.5
545627.4,4317005.14,737.5
545651.04,4316993.77,737.5
545722.6,4317010.38,737.5
545732.86,4316982.53,737.5
545741.01,4316974.31,737.5
545747.68,4316967.59,737.5
544502.88,4319127.83,740
544505.8,4319122.56,740
544514.68,4319104.29,740
544526.08,4319108.67,740
544686.42,4318998.37,740
544706.09,4318969.48,740
544820.11,4318885.81,740
544866.5,4318878.91,740
544872.16,4318814.11,740
544878.81,4318790.48,740
544912.94,4318759.22,740
544915.67,4318757.07,740
544916.22,4318756.1,740
544955.82,4318718.32,740
544964.16,4318670.07,740
544973.76,4318648.59,740
544999.65,4318590.97,740
544999.63,4318590.39,740
544999.97,4318589.88,740
545009.25,4318555.84,740
545002.02,4318532.91,740
544996.57,4318517.68,740
544977.56,4318454.77,740
544981.53,4318443.03,740
545017.82,4318418.15,740
545028.75,4318402.81,740
545044.31,4318380.97,740
545021.82,4318324.54,740
545020.08,4318304.83,740
545053.22,4318273.99,740
545086.16,4318243.32,740
545101.82,4318233.76,740
545134.75,4318202.35,740
545155.43,4318182.32,740
545203.09,4318138.27,740
545214.07,4318127.24,740
545217.59,4318120.16,740
545250.09,4318083.95,740
545262.8,4318055.27,740
545285.22,4318039.29,740
545297.93,4318005.36,740
545313.48,4317983.8,740
545332.23,4317927,740
545329.42,4317921.62,740
545329.36,4317908.86,740
545364.99,4317822.8,740
545348.56,4317757.02,740
545349.09,4317746.63,740
545337.11,4317742.32,740
545339.31,4317724.6,740
545320.05,4317708.55,740
545353.57,4317627.05,740
545316.88,4317551.65,740
545302.99,4317527.21,740
545311.1,4317488.05,740
545340.26,4317426.51,740
545400.8,4317424.6,740
545458.29,4317328.64,740
545466.28,4317313.65,740
545484.71,4317275.69,740
545491.29,4317264.31,740
545515.47,4317222.53,740
545543.49,4317198,740
545588.74,4317155.57,740
545598.75,4317078.86,740
545605.71,4317067.84,740
545616.51,4317061.56,740
545621.38,4317049.88,740
545627.59,4317046.89,740
545722.35,4317068.89,740
545729.83,4317048.57,740
545735.78,4317042.57,740
545740.65,4317037.67,740
544775.39,4318958.84,742.5
544865.29,4318892.86,742.5
544874.58,4318891.48,742.5
544875.71,4318878.5,742.5
544897.64,4318800.59,742.5
544926.53,4318774.14,742.5
544962.85,4318740.81,742.5
544972.7,4318721.3,742.5
544981.86,4318661.32,742.5
544982.69,4318658.3,742.5
545009.97,4318605.6,742.5
545019.22,4318593.56,742.5
545016.98,4318579.94,742.5
545022.95,4318558.06,742.5
545012.84,4318526.03,742.5
545010.67,4318519.96,742.5
545003.1,4318494.9,742.5
545018.61,4318449.03,742.5
545031.74,4318440.03,742.5
545050.74,4318413.37,742.5
545066.78,4318395.21,742.5
545072.38,4318385.52,742.5
545082.76,4318368.45,742.5
545078.2,4318316.81,742.5
545077.97,4318314.21,742.5
545078.49,4318313.72,742.5
545079.29,4318312.98,742.5
545118.41,4318276.56,742.5
545131,4318261.44,742.5
545151.26,4318228.3,742.5
545188.22,4318190.55,742.5
545189.09,4318189.81,742.5
545193.35,4318184.99,742.5
545228.42,4318149.78,742.5
545241.25,4318123.99,742.5
545261.33,4318101.62,742.5
545280.6,4318058.15,742.5
545292.04,4318049.99,742.5
545312.14,4317996.32,742.5
545317.08,4317989.47,742.5
545334.65,4317936.26,742.5
545348.51,4317903.11,742.5
545396.99,4317786,742.5
545388.15,4317750.58,742.5
545405.84,4317729.39,742.5
545401.54,4317713.25,742.5
545406.23,4317684.52,742.5
545385.28,4317667.05,742.5
545396.23,4317640.43,742.5
545350.59,4317546.62,742.5
545333.31,4317516.23,742.5
545343.4,4317467.5,742.5
545353.19,4317446.84,742.5
545377.07,4317446.08,742.5
545413.7,4317442.06,742.5
545448.13,4317406.88,742.5
545463.7,4317390.97,742.5
545496.19,4317334.77,742.5
545515.2,4317301.89,742.5
545527.68,4317280.33,742.5
545609.49,4317208.69,742.5
545637.98,4317181.97,742.5
545647.37,4317110.06,742.5
545722.1,4317127.4,742.5
545726.81,4317114.61,742.5
545730.55,4317110.83,742.5
545733.62,4317107.75,742.5
544896.33,4318882.26,745
544916.47,4318810.7,745
544937.52,4318791.42,745
544963.99,4318767.13,745
544994.03,4318707.67,745
544997.38,4318685.72,745
545009.74,4318641.1,745
545019.97,4318621.33,745
545038.86,4318596.74,745
545034.28,4318568.94,745
545036.64,4318560.28,745
545028.72,4318535.18,745
545033.6,4318523.67,745
545033.47,4318512.91,745
545048.65,4318466.6,745
545055.28,4318454.97,745
545084.07,4318422.38,745
545102.56,4318390.41,745
545114.64,4318370.54,745
545136.79,4318334.08,745
545137.02,4318322.5,745
545143.68,4318316.29,745
545153.7,4318290.36,745
545168.15,4318257.57,745
545169,4318256.19,745
545169.78,4318255.39,745
545190.72,4318237.33,745
545214.72,4318210.27,745
545256.43,4318144.86,745
545264.91,4318127.82,745
545272.57,4318119.29,745
545298.39,4318061.03,745
545298.85,4318060.7,745
545300.55,4318056.16,745
545340.97,4317948.27,745
545426.22,4317751.21,745
545424.11,4317751.98,745
545412.02,4317706.59,745
545420.77,4317652.96,745
545425.94,4317648.38,745
545432.93,4317636.74,745
545414.57,4317603.82,745
545384.29,4317541.6,745
545363.63,4317505.24,745
545370.19,4317473.56,745
545392.57,4317462.43,745
545424.44,4317458.93,745
545436.97,4317446.12,745
545535.88,4317345.05,745
545537.91,4317341.53,745
545539.1,4317339.47,745
545539.88,4317338.12,745
545675.49,4317219.37,745
545687.22,4317208.38,745
545691.09,4317178.77,745
545721.85,4317185.92,745
545723.79,4317180.65,745
545725.33,4317179.1,745
545726.59,4317177.82,745
544922.65,4318865.75,747.5
544935.3,4318820.81,747.5
544948.52,4318808.71,747.5
544965.14,4318793.45,747.5
544998.48,4318727.46,747.5
545031.97,4318661.16,747.5
545043.24,4318619.78,747.5
545058.5,4318599.92,747.5
545054.51,4318575.72,747.5
545065.93,4318548.8,747.5
545073.83,4318530.19,747.5
545073.53,4318505.71,747.5
545077.77,4318484.72,747.5
545091.4,4318460.82,747.5
